"locality"
"Lill-Jonskärr, c. 5 km SW of Källa parish church"
"södra stranden av Vendelsjön"
"200 m nordöst om Lönnholmen"
"SW shore of the southern point of the island Lundskär (S of Risö)"
"Burängen"
"nära Björkbacken"
"Lökaö vid Österviken i nygrävt dike"
"Björkhagen near Askarbäck"
"Träsket, östra sidan"
"Skarp-Runmarö norra udden"
"Jämtlands län: Østersund k.: mellom tollstasjonen Storlien og norskegrensa, mellom väg E 14 og jernbanen, i myr"
"Västerbottens län: Skellefteå k: ved Kåge båthamn, i vasskanten."
"Värö. Bua, Skärsudde 5.7.2010. Ingvar Lenfors"
"Öland: Mörbylånga sn: 1,1 km OSO södra baspunkten. I kärr på alvarmark. RN 6263121 1542971. C. Wigermo, Å. Svensson, B. Nilsson 21 juni 2009. 6082"
"Värmlands flora. Ärtstarr. Carex viridula var. Mögsjöhyttan 11E 5a 34 40. Mellansjöns västra strandkant. Ett enda bestånd, cirka 1 x 2 meter. 2016-08-07. Peter Danielson"
"Kväggen 10E 7c 46 33. Granviksnäset. Sjösterand. 2008-07-09. Maj-Britt Nilsson"
"Södermanland: Ornö sn, Stora Notholmen, södra sidan, havsstrand, gräsmark. RUBIN 9J9a 1412. 28.6.2000. No 3015. Göran Odelvik & Richard Karlsson."
"Örö 10D 1a 19 10. Örö hamn. Hällkar. 2008-07-05. Owe Nilsson"
"FLORA SUECICA. Carex. Öland: Högby sn, Gåsekärr i nordost. Kärrkant. RT90: 6339662, 1568263. 5H7d 4632. 2009-07-04. Leg. Göran Wendt. GW-8184"
"Värmlands flora. Liten ärtstarr. Carex viridula ssp. pulchella. Utterbäck 10E 6g 27 47. Älgsimmen, SV-ligaste viken. Sjöstrand, sandig. 2016-08-06. Owe Nilsson"
"Norrbotten: Nederkalix: Ö väster om Lilla Sonaholmen, i sydvästra delen, hällspricka. 25M 3j 36 42 2012-07-23 Leg. Lennart Stenberg nb12 0633"
"18404. 14 sep 2013. Carex. Skåne: Visseltofta sn: I strandkant invid östra stranden av Vesljungasjön, 200 m söder badplats. RN 6256536, 1374208, enligt RUBIN 4D1e 1542. Åke Svensson, Charlotte Wigermo"
"Carex oederi var. oederi. Ög. Västra Eneby sn, Drögskärret, 300 m ONO Sjöbo. 07F7g 6439260/1484497 ± 50 m. 2011-06-27 Leg. Janne Andersson"
"Carex oederi var. pulchella, liten ärtstarr. Dalsland, Grinstads s:n, 430 m VNV Hjortens udde, sandstrand. 2017-08-19. Kjell Eriksson. RT90 6506198 1317467"
"Ärtstarr. Uppland, Ingarö socken, Perslet, S. om Munkholmen. På uttorkad mullsvacka tillsammans med Carex nigra, C. panicea, C. canescens. Rubin: 10J 4b 0138. 1/6 2002. Torbjörn Peterson."
"Norrbotten: Nederiuleå: Hindersön, Björkön, Gemgrundets nordvästra spets, havsstrandäng 24M 8c 45 41 2013-07-22 Leg. L. Stenberg, F. Snell & M. Bartish nb13 0670"
"Norrbotten Norrfjärden: Klacken, NV-spetsen, sandrevel, 24L 2h 36 05, 2001-07-03; Myhr, Dagny; Bnr = nb01 6134"
"19241. 21 sept 2014. Carex oederi. Skåne: Vånga sn; Immeln. 1,2 km NNO Snickaretorpet. På sjöstrand. RN 6241039, 1411280, enligt RUBIN 3E8c1012. Åke Svensson, Charlotte Wigermo"
"Norrbotten Nederluleå: Sikören, 300 m SSO nord-udden, strandsänka, 24M 7c 30 36, 2002-08-06; Stenberg, Lennart; Bnr = nb02 2287"
"Grönstarr. Dalsland, Holm socken, Vita Sannar, södra delen, ett bestånd i vattenbrynet på södra sidan av västra delen av den långsmala lilla udden."
"Öland: Hulterstad sn: 900 m SSV Gösslunda gård. I upptorkad vät. RN 6261116, 1544470. C. Wigermo, Å. Svensson, B. Nilsson 23 maj 2009. 5884"
"Blekinge: Jämjö sn, #Medelhavet"" ruderatmark, f.d. grustag. RN. 6227056-1504030. Bengt Nilsson B-10-064. 2010-06-30"
"Värmlands flora. Carex oederi ssp. oederi. 10C 5a 40 07. Bäcketjärns östra strand. Silleruds sn. Strand. 3 aug 2013. Gunnar Flygh"
"Norrbotten Nederluleå: Estersön, 500 m SO Höguddens NO-spets, vasskärr, 24M 8e 17 23, 2002-08-05; Stenberg, Lennart & Norin, Mats; Bnr = nb02 2280"
"Värmland Väse f:g. Bälten. 6577425/1386875 +- 25 nm. 2009-07-04 Crister Albinsson 09229. Hällsprickor"
"Öland: Hulterstad sn: 750 m SV Gösslunda gård. Bland tokbestånd. RN 6261618 1544034. C. Wigermo, Å. Svensson, B. Nilsson 7 juni 2009. 6018"
"Norrbotten Nederluleå: Degerön, öster om Nörderstberget, 150 m från havet, fuktstråk i gråalbården, 24M 8d 02 24, 2007-08-11; Asplund, Gunvor & Haraldsson, Kerstin; Bnr = nb07 4548"
"ÖLAND Stenåsa, Kritmossen. 6266162 1546218. Kalkgyttja vid kärr. UB Andersson UBA-07214. 20140620"
"Hälsingland: Ytterhogdal sn, Stensån, Lilltjärnen, i tjärnkant mot myr."
"Hälsingland: Ljusdal sn, Gröntjärn, norra stranden mitt för ""ön""."
"Öland: Mörbylånga sn: 1,4 km OSO södra baspunkten. I fuktstråk på alvarmark. RN 6262556 1542989. C. Wigermo, Å. Svensson, B. Nilsson 21 juni 2009. 6069"
"VÄRMLANDS FLORA. 10C 5j Kållerud. Rubin 23 41. Risnäs udde, 125 m SV om fyren. Klapperstensstrand. 2011-08-06. Per L. Elvi E. Gunnar F, Jan T"
"Öland: Mörbylånga sn; I fuktsvacka 1,2 km VSV södra baspunkten. RN 6263200,1540786 RUBIN 4G2i3207 Åke Svensson, Charlotte Wigermo 17222 27 juni 2009"
"Värmland flora. Ärtstarr. Carex viridula var. Danielshöjden 11D 5j 46 22. Tannsjöns östra strandkant, liten bukt. Våt humusrik mo-sand. 2016-08-06. Peter Danielson"
"Norrbotten Piteå landsförsamling: Skabbgrundet, sydoständan, stenig strand, 24L 2g 09 08, 2007-07-01; Myhr, Dagny; Bnr = nb07 3014"
"ärtstarr. Tennåsfallet 14C 3d 1743. Bredsjön. 2002-07-04."
"Öland: Kastlösa sn; 1,7 km ONO Lunda. På alvarmark. RN 6260148, 1542182. C. Wigermo, Å. Svensson, B. Nilsson 6503. 19 juni 2010"
"Skåne: Örkened sn. På stranden av Immeln 550 m ONO Ulsudden. RN 6243012, 1412078. 13.10 2013 Åke Svensson 18213"
"Gästrikland: Högbo sn, 2950 m NV om Högbo kyrka, 500 m NNV om Stråmurs fäbodar, ödegård, gammal odlingsmark. 13H 6a 0728. 6730779, 1552831. 25. 6. 2006. No. 8297. Leg. Göran Odelvik & Birgitta Hellström"
"Värmlands flora. Ärtstarr. Carex viridula var. Stöpsjöhyttan 11E 6a 23 08. Skåltjärns sydvästra strand. Ävjig mark. 2016-07-18. Peter Danielson"
"Gästrikland: Torsåker sn, 4450 m SO om Torsåkers kyrka, 2100 m SO om Klocksberg, triangelpunkt 169,3, Malmjärn, Malmjärns N-ände, strax V om Malmjärnsbäcken, strandkant."
"Öland: Kastlösa sn, 1,3 km ONO Lunda. I bryn mot kärr. RN 6260016, 1541723. C. Wigermo, Å. Svensson, B. Nilsson 6482. 19 juni 2010"
"Norrbotten Älvsby: 500 m VNV Annelund vid Pite älv, bäckutlopp vid älv, 25J 2j 35 31, 2001-07-12; Stenberg, Lennart; Bnr = nb01 1072"
"ärtstarr. Länserud 14C 1c 2715. Halsjön, Tjärnsundsviken. 2001-08-22."
"Carex bergrothii. Gästrikland: Valbo, Viälven, blött rikkärr med gulyxne. 13 juli 2017. Leg. Peter Ståhl"
"Öland: Långlöt sn; 300 m NV Gjusgrundet. På betad strandäng. RN 6290184, 1558362. Å. Svensson, C. Wigermo, B. Nilsson 6616. 7 aug 2010"
"Östergötland: Regna sn, Ö stranden av Storsjön 300 m V. Sågartorp. 6536 1487. Sandig tidvis översvämmad strand. 2001.06.28. Bengt Hallqvist."
"ÖLAND Stenåsa, Stora Brunneby väst. 6266216 1548513. Ohävdad fuktäng. UB Andersson UBA-07014. 20140623"
"Ärtstarr. Uppland, Djurö socken, Djurö Svartträsket, S. Tranvikström. GPS: N. 59.19.555 O. 018.41.516. Rubin: 10J 6c 1842. 30/6 2002. Torbjörn Peterson."
"Skåne: Örkened sn. Immeln. Draget, 150 m NNO. Strandkant. RN 6246728 1410569. 29 sept. 2013. Åke Svensson, Charlotte Wigermo, Bengt Nilsson 8060"
"Östergötland: Lillkyrka sn, 450 m N Rännefjälla. R.N. 64868 15060. RUBIN 8G7b1810. Klippstrand vid Roxen. 2001.06.28. Janne Andersson."
"Ärtstarr. Uppland, Ingarö socken, Lilla Sandarna, udden i norr, 2 bestånd i 2 uttorkade bergsskrevor. GPS: N. 59.12.936 O. 018.31.610. Rubin: 10J 3b 3902 nv. 14/8 2002. Torbjörn Peterson."
"Skåne: Örkened sn. Immeln. Björnvik, 900 m SSV. Strandkant. RN 6243215 1410463. 29 sept. 2013. Åke Svensson, Charlotte Wigermo, Bengt Nilsson 8054"
"Öland: Mörbylånga sn: 1,9 km NNV Gösslunda gård. I kant av upptorkad vät. RN 6263294 1543679. C. Wigermo, Å. Svensson, B. Nilsson 21 juni 2009. 6102"
"Öland: Mörbylånga sn; I upptorkat kärr 950 m SV södra baspunkten. RN 6262869,1541285 RUBIN 4G2i2812 Åke Svensson, Charlotte Wigermo 17234 27 juni 2009"
"Norrbotten Älvsby: Järnnästräsket, 2150 m SO Fleviksbergets topp, Gungfly vid sänkt träsk, 24K 8f 11 26, 2001-07-12; Groth, Hans & Ström, Björn; Bnr = nb01 0616"
"Skåne: Örkened sn. Immeln. Björnvik, 450 m SSV. Strandkant. RN 6243712 1410493. 29 sept. 2013. Åke Svensson, Charlotte Wigermo, Bengt Nilsson 8055"
"Värmlands flora. 10E 4a Posseberg 45 16. Hörselbergen, SO om. Gammal igenväxande grustäkt. 2010-08-30. Owe Nilsson"
"Öland: Långlöt sn; 300 m NV Gjusgrundet. På betad strandäng. RN 6290184, 1558362. Å. Svensson, C. Wigermo, B. Nilsson 6615. 7 aug 2010"
"Norrbotten Nederluleå: Estersön, 850 m SV-SSV öns högsta punkt, strand ?, 24M 8e 00 20, 2002-08-05; Stenberg, Lennart & Norin, Mats; Bnr = nb02 2274"
"Södermanland: Nämdö sn, Villinge, Norrholm, östra delen, vid Norra fladen, liten havsstrandäng. RUBIN 10J1c 1308. 10.7.2001. No 4143. Göran Odelvik & Richard Karlsson."
"Öland: Långlöt sn; 300 m NV Gjusgrundet. På betad strandäng. RN 6290184, 1558362. Å. Svensson, C. Wigermo, B. Nilsson 6614. 7 aug 2010"
"Carex viridula var. viridula, vanlig ärtstarr. Ög Törnevalla socken, Herrbeta 760 m VSV. 8G6a RT.90 6483233. 1502729. På lerjord i grunt vatten. 2012 07 05 leg. Janne Andersson"
"Öland: Hulterstad sn: 1,8 km VSV Gösslunda gård. I kalkkärr på alvarmark. RN 6261556 1542922. C. Wigermo, Å. Svensson, B. Nilsson 7 juni 2009. 6026"
"Dalsland, Frändefors s:n, Dalbobergen, 450 m NO f.d. sanatoriet, vänerstranden. 2010-09-24. Kjell Eriksson. 6479620 1295830"
"19231. 21 sept 2014. Carex oederi. Skåne: Vånga sn; Immeln. 950 m SV Snickaretorpet. På sjöstrand. RN 6239279, 1410066, enligt RUBIN 3E 7c 4200. Åke Svensson, Charlotte Wigermo"
"Öland: Mörbylånga sn: 1,5 km VNV Gösslunda gård. I upptorkad vattensamling. RN 6262358 1543254. C. Wigermo, Å. Svensson, B. Nilsson 7 juni 2009. 6044"
"VÄRMLANDS FLORA. Mårön 10D 5i Rubin 1640. Bråtens fritidsområde. Vänerstrand. 2011-08-08. Owe Nilsson"
"Södermanland: Ornö sn, Kymmendö, NV om Bockholmen, strandäng. RUBIN 10J1a 2745. 19.6.2000. No 2825. Göran Odelvik & Richard Karlsson."
"Norrbotten Nederluleå: Hindersön, 450 m SSO om Jopikgården, strandäng, 24M 8c 20 43, 2006-08-12; Davidsson, Irma & Haraldsson, Kerstin; Bnr = nb06 2942"
"Värmlands flora. Carex oederi ssp. pulchella. 10B 5j 00 47. Vid Ö. Silen O om Harhalsen, Silleruds sn. Strand. 3 aug 2013. Gunnar Flygh"
"19247. 21 sept 2014. Carex. Skåne: Vånga sn; Immeln. 1,5 km VNV Brotorpet. På sjöstrand. RN 6242139, 1411174, enligt RUBIN 3E8c2111. Åke Svensson, Charlotte Wigermo"
"Öland: Mörbylånga sn; I fuktsvacka 1,6 km VNV södra baspunkten. RN 6263321,1540438 RUBIN 4G2i3304 Åke Svensson, Charlotte Wigermo 17215 27 juni 2009"
"Öland, Sandby socken, Tornrörskällan. 62732978 1547640. Kanten av källflöde, kalkgyttja. UB Andersson 20120724"
"18556. Carex. Skåne: Lyngby sn. I dammkant 800 m SSV Smedshög. 2C2i 4932. RN 6164910, 1343206. 17.9 2013. Åke Svensson"
"Öland: Kastlösa sn, 1,0 km ONO Lunda. I kärr. RN 6260090, 1541424. C. Wigermo, Å. Svensson, B. Nilsson 6470. 19 juni 2010"
"18416. 21 aug 2013. Carex. Öland: Kastlösa sn; På fuktig alvarmark 1,2 km öster St. Dalby. RN 6261164, 1540579, enligt RUBIN 4G2i 1105. Åke Svensson, Charlotte Wigermo"
"Norrbotten Piteå landsförsamling: Piteå, Sör-Haraholmen, utfyllnad med barksopor, 24L 0e 05 17, 2009-07-28; Stenberg, Lennart & Haraldsson, Kerstin & Sipari, Jouko; Bnr = nb09 0297"
"Carex lepidocarpa? Öland, Torslunda, Lenstad NR. 6277794 1546652. Välhävdad frisk ängsmark. UB Andersson 20150708"
"Öland: Mörbylånga sn: 950 m OSO södra baspunkten. I tokbestånd på alvarmark. RN 6263203 1542898. C. Wigermo, Å. Svensson, B. Nilsson 21 juni 2009. 6057"
"Värmlands flora. Ärtstarr. Carex viridula var. Ekhöjden 11D 6j 05 15. Tannsjöns nordöstra strand. Vågskvalp, morän. 2016-08-28. Peter Danielson"
"Östergötland Klockrike f:g Älvan, 465 m ONO vägavtaget 6484857, 1469703 ± 25 m 2012-07-08 skogshygge, dikad fuktig skogsmark Leg. Anders Svenson & Per Wahlén AS12215"
"Uppland, Singö sn, Storträsket i SO, 750 m OSO Åmyrens gård, stenig sjöstrand med vitmossa. RUBIN 12J 5c 20 33. 2000-09-10. Thomas Karlsson nr 00070"
"VÄRMLANDS FLORA. 10C 5j Kållerud. Rubin 06 39. Getgarsudde, n. sidan. Stenig strand. 2011-07-03. Per Larsson & Elvi Eriksson"
"ärtstarr. Långflon 14C 4f 2020. Längs Höljessjön. 2003-09-09."
"Hälsingland: Voxna sn, Frostkilen."
"Sweden: Bohus Län (Prov.). W-Küste, Insel Haron. Uferzone, salzwasserumspülte Sumpfmulden zw. Felsspalten. Alt.: 1m. 10.08.2001, Leg.: T. Dürbye 1367."
"Trullhalsar"
"Ängskär, västra sidan av ön, c. 600 m S nordspetsen"
"1,6 km Ö om Djurstens fyr, Kallboda 1:106"
"Norrbotten: Nederkalix sn: Hastaskäret norra stranden, 850 m VNV Båkudden. Klipphylla nära gammal kalkbrännugn. 25M 1g 04 36 2000-06-11 Leg. Irma Davidsson nb00 0903"
"Carex ornithopoda. Flora Suecica. Lycksele lappmark: Tärna sn, mellan Tärnamo och Lövlund. Grusig vägren. Koordinater (RT90): 7276167 1476289 ± 200. 2015-07-22. Thomas Karlsson nr 15024"
"Härjedalen: Storsjö sn, Ljungdalen, 1600 m. NNO om Skärkdalen, 1450 m. VNV om Uggvallen, strax N om Björnskalltjärnen, S-brant, klippvägg. 182 B (18C) 4j 09 14. 6970919, 1346468. 20. 7. 2004. No. 7268. Leg. Göran Odelvik."
"Östergötland: Slaka sn, 600 m NNO Kåparp. R.N. 64747 14851. RUBIN 8F4h4701. På hygge. 2000.05.19. Janne Andersson."
"Härjedalen: Tännäs sn, vid bäcken mot Stor-Grucken."
"Uppland: Väddö sn, 200 m N Kallboda. Glest lövträdsbevuxen naturbetesmark. Koordinater (Rikets nät, RT90, enl GPS): 6649950,1670909. RUBIN: 11J 9e 495 090. 28. V. 2006. Leg. Joakim Ekman, nr 2006052"
"Hälsingland: Färila sn, Kasteln."
"Loka stn 11E 2e 43 21. Norr Långtjärnen. Torr rikare sand-grusmark vid järnväg. 2008-05-31. Owe Nilsson"
"Östergötland: Kärna sn, Kärna mosse. 64768 14842. Kalkrik kärr. 2000.06.01. Marianne Rydén."
"Carex ornithopoda. Flora Suecica. Lycksele lappmark: Tärna sn, NV om Övre Björknäs. Vägskärning i lövblandskog. Koordinater (RT90): 7280708 1473600 ± 25. 2015-07-24. Thomas Karlsson nr 15046"
"Norrbotten Nederkalix: Storön, 600 m NV Svallgrundets N-spets, rik kalkmyr med hårstarr mm, 25M 2h 20 11, 2001-05-14; Ahlm, Jan; Bnr = nb01 0212"
"Carex ornithopoda, fågelstarr. Hrj. Tännäs s:n, Tännfallet, gräsmark. 2013-07-08. Kjell Eriksson. 6934590 1328930"
"Dalarna: Boda sn, Brödlösberget V-ut. Skogsbilväg, vägren. Koordinater (Rikets nät, RT90, enl GPS): 6767030,1464820. RUBIN: 14F 3c 203 482. 11. VI. 2011. Leg. Joakim Ekman, nr 2011177"
"Uppland: Björkö-Arholma sn, 400 m O om Utanå by. Lund. C:a 10 plantor.RUBIN: 11J 9f 06 07. 28. V. 2000. Leg. Gabriel Ekman, nr 2000006"
"Norrbotten: Nederkalix: Storön 800 m OSO Storhälludden, stig i rikkärr. 25M 2g 04 33 2011-06-23 Leg. Jan Ahlm nb11 0690"
"Uppland: Roslags-Bro sn, 100 m S Rispan. Kalkrik strandäng (Sesleriaäng) vid Gräsvarpets N-ände. Växande tillsammans med bl a en rik förekomst av Fritillaria meleagris. 1 stor tuva. Koordinater (Rikets nät, RT90, enl GPS): 6642937,1674534. RUBIN: 11J 8e 2"
"Carex ornithopoda. Fågelstarr. 1451117 6463571. Rinna 2016. Bengt Hallqvist. Gravfält NV Svartsjön"
"Raggarön, Långviken, innersta delen, N-sidan"
"Hensvik, 200 m N om gården"
"Möja, utmed stora vägen 200 m N om avtagsvägen till Löka"
"Raggarön, Långviken, innersta delen"
"FLORA SUECICA. 18655. Carex otrubae. Skåne: Lyngby sn. Invid litet vattenhål 850 m NNV Assartorp. RN 6164750, 1343434. 2C2i 4734. 6.6.2014 Åke Svensson"
"Blankstarr. Uppland, Djurö socken, Runmarö, centrala delen. I dike på betad äng. Bestånd först (åter)funnet av Fredrik Sjöberg. Rubin: 10J 5d. 4/6 2000. Torbjörn Peterson."
"8289. 26 juli 2014. Veronica. Öland: Högsrum sn, Karum, 150 m VSV. I fuktäng i betesmark. RN 6295935, 1551151. Åke Svensson, Charlotte Wigermo, Bengt Nilsson"
"Norrbotten Nederkalix: Karlsborg, västra delen av avfallsanläggningen, vid vägen, bark-jordtipp, 25M 5i 19 22, 2008-07-06; Ahlm, Jan; Bnr = nb08 3280"
"FLORA SUECICA. Carex otrubae, blankstarr. Skåne: St. Hammar socken, 950 m V St. Hammar kyrka, betad ängsmark. Rubin: 1C9d 26 44. 2000-06-08 Leg. Göran Wendt. Conf. K-A Olsson"
"Öland, Algutsrums socken. Övetorp 1200 m Ö den östra gården, översvämningskärr vid bäck. Rikets nät (RT 90) 6285417 1549186. Leg. Tomas Burén 2009-08-05. Conf. Ulla-Britt Andersson"
"Norrbotten Nederkalix: Karlsborg, västra delen av avfallsanläggningen, vid vägen, barktipp, 25M 5i 19 22, 2008-08-25; Ahlm, Jan; Bnr = nb08 8546"
"Skåne: Skanör sn I dike vid cykelled (f.d. banvall) 1,9 km VNV vattentornet i Ljunghusen 1C9d 0901 30.6 2005 Åke Svensson 14147."
"Öland, Glömminge socken. Bykärret, dike i Ö kanten. Rikets nät (RT90) 6289365 1545282. Tomas Burén & Crister Albinsson 2012-08-14"
"Södermanlands flora. Trosa-Vagnhärads sn, Stensund, Östersjövägen, fuktigt vägdike, riklig i de bkötaste delarna. RT90: 1603566-6532120 ± 10 m. Insamlare Lennart Karlén Nr 2334 Dat 2017-07-21."
"Värmland: Älvsbacka sn; Utmed väg 240, nära avtaget mot Tidafors, 225 m söder Rönningen. I vägdike. RN661 51 87, 138 21 88, enligt RUBIN 11D 3g 0121 Åke Svensson, C.Wigermo, B.Nilsson 14 aug 2010 6647"
"Rödöns sn. Krokoms kn. Jämtland. 330 m N om älven Långan i V vägdiket efter vägen mellan Aspås och Lundsjön. RN 7039735; 14534497. Staffan Åström, 2005-08-23"
"Rödöns sn. Krokoms kn. Jämtland. 900 m N om älven Långan i Ö vägdiket efter vägen mellan Aspås och Lundsjön. RN 7040370; 1434742. Margareta Edqvist, 2003-08-??. Staffan Åström, 2005-08-23"
"Holmberg, Bjuråker s:n, Hls. Vägkant, vägdike. 6870185, 1531856. 8 juli 2009. Arnold Larsson"
"Värmland: Nyed sn, Rönningen,. 40 m S Tidaforsavtaget. Vägdike. Ca 10 ex i det västra vägdiket av väg 240. Koordinater (Rikets nät, RT90, enl GPS): 6615191, 1382176. RUBIN 11D 3g 019 217. 19.IX.2010. Leg. Joakim Ekman & Björn Owe-Larsson, nr 2010112"
"16487. Jämtland: Aspås sn? I vägdIke utmed väg 339. 2,7 km N Aspås kyrka. 7039906, 1434546. 2.8 2009 Åke Svensson, Charlotte Wigermo och Bengt Nilsson"
"middle part of the esker Östaåsen (1.5 km W of Storvreta)"
"Carex pairaei, snårstarr. Ög. Vist socken 400 m VSV Flånstorp. RUBIN 8F3j0417 R.N. 64654. 14967. Torr gräsmark. 2006 06 24 leg. Janne Andersson"
"Dalsland, Brålanda s:n, Brålanda samhälle, Högagatan 14, tomtgräns mot campingplatsen, buskage och gräsmatta. 2004-07-08. Kjell Eriksson. 6498750 1299000"
"Småland, Tingsås socken, Elsemålatippen, Tingsryd, 6263826, 1451727 ± 5 m, jordtäckta tippmassor, 2013-07-27, Leg. Anders Svenson AS13164 (följeart Carex muskingumensis)"
"Skåne: Brösarp sn Sluttning i betesmark 1,2 km OSO Brösarps kyrka. 2D5i 3343 21.6 2001 Åke Svensson 9142."
"Skåne. Skånes-Fagerhult sn. Åkerkant 300 m N om Brödjasjön. RN 62507, 13530. 11 juli 2000. Leg. Anders Bertilsson, K.-A. Olsson. Nr 2317"
"Östergötland Horns socken, Äpplerum V-ut, hagar mot Stångån. 6420450, 1498826 +- 10 m. Naturbetesmark. 2008-07-13. Leg. Anders Svenson AS08182"
"Carex pairae? Snårstarr. ÖLAND Högby, Klosterholmen p-plats ost. 6341587 1568276. Betad torräng. 2016 07 22. UB Andersson"
"Östergötland: Västra Eneby sn, 100 m SV Dansbo. R.N. 64392 14859. RUBIN 7F7h4209. Naturbetesmark. 2000.07.04. Janne Andersson."
"Öland: Högsrum, Karum, parkering vid Östergård, 700 m ONO. Litet kärr. RN 6296142, 1551996. Å. Svensson, C. Wigermo, B. Nilsson 7021. 4 juni 2011"
"Skåne: Hörby sn. Ruderatmark vid f d torvindustri söder om Stass mosse. 3D0e 0124. 28.6 2004 Åke Svensson."
"FLORA SUECICA. Carex pairae. Snårstarr. ÖLAND. Klosterholmens p-plats ost. Högby. 6341587 1568276. Skogsbete. UB Andersson 20160722"
"Carex pairaei, snårstarr. Ög. Östra Skrukeby socken. Täljestad 530 m SV. 8G6a RT.90 6483522. 1500364. Hagmark. 2011 07 01 leg. Janne Andersson"
"Skåne: Ö Broby sn Vägslänt vid landsväg SV Östanå 3D8h 3036 1.7 2001 Åke Svensson 9034"
"Carex pairaei, snårstarr. Ög. Västra Eneby sn 150 m SV Appelkullen 7F8g0347 R.N. 64403. 14847. Hagmark. 2004 08 01"
"Carex pairae ssp. pairae, snårstarr. Ög Bankekind socken Björntorp 500 m SSO. 08G4b RT.90 6470117. 1505834. Hagmark. 2013-06-15 leg. Janne Andersson"
"Skåne: Hässleholm, Magle Våtmark, dammkant (stigkant), vid damm D3, ganska sparsamt. Rubin: 3D 5e 02 30. 2009 07.19 Tord Holm"
"Carex pairaei, snårstarr. Ög. Vårdnäs socken 400 m N Kuseboholm. RUBIN 8F2i0117 R.N. 64601. 14917. hagmark. 2004 07 31 leg. Janne Andersson"
"Carex pairaei, snårstarr. Ög. Kättilstad socken. Åsen 140 m VSV. RUBIN 7G7b 1641 R.N. 64366. 15091. Naturbetesmark. 2010 08 31 legt. Janne Andersson"
"Carex pairaei snårstarr. Ög Bankekind socken, Grävsten 5420 m NNO. 8G4b RT.90 6470218. 1505126. Betesmark. 2012 06 10 leg. Janne Andersson"
"Carex pairaei, snårstarr. Ög. Vårdnäs sn 400 m N Kuseboholm. 8F2i0117 R.N. 64601. 14917. Hagmark. 2004 07 31"
"Haparanda kommun: øya Haru langt ute i Bottenvika, vestsida av øya, 23g49`32.3``E & 65g39`27.9``N."
"Norrbotten Nedertorneå: Sandskär, Kelkkamie, S-stranden, strandäng, 24N 9c 24 47, 2000-08-29; Hammarsjö, Claes & Ahlm, Jan & Svanberg, Staffan; Bnr = nb00 1251"
"Norrbotten Nedertorneå: Musta i sydöstra delen, sandig och stenig strandäng, syostexponerad, 25N 2d 39 18, 2006-07-06; Stenberg, Lennart & Riedle, Sebastian; Bnr = nb06 0578"
"Norrbotten: Nederluleå fg: Sandgrönnorna Strandäng, sandig. 24M 3b 2 27 2003-08-05 Leg. Anders Jakobsson, Ulf Zethraeus nb05 0653"
"Norrbotten Haparande-Nedertorneå: Bredviken fastlandet, 700 m N om Nidunkarid nordspets, sandig vik, 25N 4b 32 09, 2001-08-01; Autio, Valborg & Asplund, Gunvor & Jussila, Mariana; Bnr = nb01 2873"
"Norrbotten Nedertorneå: Enskär, öns östra lilla udde, dyig, stenig havsstrand, 25N 1f 34 07, 2007-08-21; Haraldsson, Kerstin; Bnr = nb07 5781"
"Norrbotten Nedertorneå: Sandskär, 2200 m NNV kapellet, 500 m N om norra sandrevelns bas, O-stranden, sandstrand, 24N 9d 39 07, 2000-08-27; Zethraeus, Ulf & Svanberg, Staffan & Ahlm, Jan & Hammarsjö, Claes; Bnr = nb00 1206"
"vid Brännskärsundet"
"Östergötland: Simonstorp, Nybygget, Nybyggeängarna. 65100 15155. Ängsmark. 2000.06.13. Göran Göransson."
"Gästrikland: Ockelbo sn, Brattfors, 500 m. O om före detta bruk, V om Hammarsjön, vid körväg, gräsmark. 13G 9j 2621. 6747618, 1547136. 21. 6. 2004. No. 7045. Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten Nederluleå: Degerön, 550 m S-SSO om Grötskatans yttersta spets, fuktig skogsmark, 24M 8d 03 14, 2007-08-11; Davidsson, Irma; Bnr = nb07 5151"
"Norrbotten Älvsby: Söder om Lill-Stapeln, strax SO om pkt 173,15, rikt skogsdråg, 24K 9c 44 23, 2004-08-01; Stenberg, Lennart; Bnr = nb04 2366"
"Gästrikland: Ockelbo sn, 1400 m NV-NNV om Tallås (museijärnväg), stationshuset, Sidsjöbäcken, västra sidan, barrskog. RUBIN 14G 0g 16 21 25. 6. 2002. No. 5085. Leg. Göran Odelvik & Birgitta Hellström"
"Blekstarr. Uppland, Djurö socken, Hölö, Hölövägen, vägkant mot skogsbryn. Rubin: 10J 5c 1044. 21/6 2001. Torbjörn Peterson."
"Gästrikland: Ovansjö sn, Norrberg, 1950 m VSV om Dalsäng, 1150 m. SO om Utterns, O om Sinsjön, N-delen, barrskogsbryn vid grusväg. RUBIN 13G 5j 11 01 27. 6. 2002. No. 5087. Leg. Göran Odelvik & Birgitta Hellström"
"Norrbotten Nederluleå: Degerön, 250 m SO om gårdsklungan, skräpmark vid gård, 24M 7d 39 08, 2007-08-12; Davidsson, Irma & Asplund, Gunvor; Bnr = nb07 5636"
